values,Centroid_Longitude,Centroid_Latitude,km,mpa_id
4.523000717,123.2697761,9.077924561,4.693584419,2614
4.070999146,123.29242,9.352580001,2.493962544,6994
3.99200058,123.2950199,9.474980828,1.887993119,3940
4.291000366,123.2955061,9.23961118,3.503973112,3924
4.070999146,123.2986498,9.355780341,2.270339083,3931
3.094999313,123.3172624,10.21571347,2.920166548,3535
3.094999313,123.32847,10.23914,5.288457916,7016
3.478000641,123.33492,9.709060001,4.742693899,7020
3.652999878,123.3405425,9.753401636,5.68749479,3997
3.505001068,123.35504,9.428443495,3.978805611,3985
3.652999878,123.3553517,9.801005317,2.389272107,3967
3.774000168,123.36453,9.851650002,2.837527259,7000
3.774000168,123.3650291,9.847148602,3.283068576,3975
3.774000168,123.37098,9.842050001,3.689646854,7017
3.604999542,123.3712536,9.937262765,2.377931407,3910
3.604999542,123.3791386,9.999819717,4.635859106,3991
3.774000168,123.38269,9.863390002,1.541882824,7019
2.847000122,123.3843243,-33.54513809,36.68938572,80
3.505001068,123.3857257,9.429300144,3.436070791,4002
3.511001587,123.385944,-10.28662898,1.323255605,1342
3.604999542,123.3890242,9.99114049,3.959038211,3968
3.604999542,123.38965,9.97347,2.32655088,7003
3.795999527,123.4043544,10.02513914,3.703381522,3994
3.795999527,123.4093431,10.03825452,3.780669517,3929
4.342000961,123.4275996,8.842561307,4.939665104,4183
3.743999481,123.4467247,10.08508367,4.61603959,3918
3.503000259,123.4744081,9.610040752,2.424011094,3980
3.626001358,123.4791672,-10.04713496,2.361954819,2646
3.684999466,123.4844933,11.00237043,5.220028247,2613
4.358999252,123.4862544,9.22024193,3.339860611,3939
4.007001877,123.48769,12.74639,5.296993546,6992
3.743999481,123.4976985,10.13433427,4.433614363,3909
3.645000458,123.5,-10.33333005,6.498674667,5999
3.457000732,123.5064812,9.682233235,4.825247632,3942
4.427001953,123.5067405,9.139884037,4.175268127,4013
3.457000732,123.50839,9.706560001,3.651189251,7031
3.457000732,123.5096714,9.707315966,3.507246394,3989
3.457000732,123.5216252,9.748456582,4.972681467,3905
3.335000992,123.5296228,-16.09409357,3.669444206,4792
3.646001816,123.5302647,10.4370489,2.674043274,4158
3.305999756,123.5411227,-14.11072485,1.588697209,4754
3.063999176,123.5552222,-12.53077981,1.906596329,4327
3.48500061,123.556005,9.813570132,2.899403,3935
3.493999481,123.5666889,9.835135948,5.212166055,3936
3.493999481,123.5747569,9.855096313,4.248170933,3919
3.493999481,123.5747569,9.855096313,4.248170933,4006
1.663000107,123.58705,13.59239781,5.472590228,4142
3.548000336,123.58721,9.864960001,4.286350471,7040
3.680002213,123.605375,11.92392245,4.380606963,4141
3.548000336,123.6073461,9.898392685,3.240832809,3955
3.548000336,123.6107916,9.90997188,4.188518469,3917
3.388999939,123.6224139,9.938248028,2.250664422,3922
3.388999939,123.6236524,9.962436552,0.479549512,3945
3.387001038,123.62917,11.07739,3.99883308,7011
3.997001648,123.641897,9.286863894,1.930754294,4016
3.387001038,123.6430219,11.0666629,3.406059069,3964
4.184001923,123.64437,8.580600024,5.376903582,6998
4.127000809,123.64911,9.212030002,6.512115446,7025
3.881000519,123.659652,24.3548883,4.162601697,935
3.767999649,123.664095,11.88914316,4.536803461,4143
3.843999863,123.6801556,9.515475069,4.244897989,3900
3.182001114,123.6844297,11.23108071,3.631873537,3987
3.059000015,123.6858131,11.1039833,3.38974888,3920
3.059000015,123.7055969,11.11195971,1.479725929,4000
3.72300148,123.71667,24.30550001,1.755993425,6912
3.72300148,123.71667,24.30550001,1.755993425,6910
3.909000397,123.73361,9.591110001,4.678083276,7010
3.975000381,123.73444,11.30592,3.259506908,7028
3.182001114,123.7359703,11.21329978,3.066003438,593
3.909000397,123.7466105,9.596619946,5.251424298,3961
3.902999878,123.7563646,9.605936797,4.411349551,3916
3.941001892,123.75694,9.282190001,3.952420572,7035
3.986999512,123.7581215,9.8792094,3.703190311,3984
3.936000824,123.76528,9.547780001,2.971028516,7009
3.788000107,123.76542,10.66981,5.153868754,6993
3.986999512,123.7703874,9.861642422,2.762748477,3925
3.936000824,123.7778239,9.549936379,1.773826633,4010
4.392002106,123.7916025,12.37579485,0.089018131,4144
3.936000824,123.7988,9.55249,1.436456676,7004
3.986999512,123.8072151,9.906708471,3.916632059,3966
3.986999512,123.8165132,9.913283063,5.053693719,3969
3.352998734,123.8166476,-8.391574454,3.309764998,656
3.661001205,123.8183056,11.18919516,3.602448225,3948
3.797000885,123.8224196,10.75354952,5.408731314,3879
3.797000885,123.82757,10.76407,4.980449649,6997
3.986999512,123.8283709,9.885913775,4.201339795,3960
3.986999512,123.833774,9.907418363,5.855352298,4005
3.673000336,123.8496704,9.938294257,3.556929036,3972
3.986999512,123.8505064,9.889821357,6.654358418,3959
3.673000336,123.8505702,9.907609591,6.241763862,3957
3.673000336,123.865005,9.900439101,6.529304371,3995
3.673000336,123.8788315,9.988053375,3.331859295,3915
3.673000336,123.8809796,9.933493619,2.838505991,3992
4.01599884,123.88333,24.30550001,1.755668304,6913
4.01599884,123.88333,24.30550002,1.755669282,6911
3.673000336,123.8869064,9.991368874,3.898807144,3914
2.006000519,123.8922579,13.79687964,1.953099691,589
3.86700058,123.8932183,10.91728881,4.978634663,3963
3.868000031,123.9038942,11.01089915,4.653482084,4007
3.86700058,123.9043443,10.94351895,3.603208361,4018
3.86700058,123.9082136,10.95188473,3.697317238,3953
3.86700058,123.90978,10.96545,3.879775439,7005
4.017000198,123.9144356,9.493608526,5.840187358,3982
3.61300087,123.9168583,9.95751644,4.541904323,3947
3.25,123.92087,11.06025,4.580025856,7002
3.791999817,123.9394929,24.2435342,4.355431338,2420
3.986000061,123.971021,-8.500909911,4.74259468,5395
3.989999771,123.9712734,9.599195109,3.201119272,3996
3.61300087,123.9795658,10.01103872,4.123937285,3912
3.534999847,123.9841,10.20678,2.826360058,7012
3.534999847,123.9985801,10.19152269,4.785800006,3978
3.61300087,123.9998503,9.971544868,4.779666794,3965
3.812000275,124,24.50000003,6.262518256,7057
2.902000427,124.0045416,9.990429347,5.409214469,3970
3.346000671,124.00627,10.40206,4.902437742,7030
3.346000671,124.0081802,10.39386482,4.219778176,3937
3.309999466,124.0083592,11.09213077,5.152953303,3932
2.902000427,124.0094374,9.971612874,3.825029758,3954
2.902000427,124.0097157,9.969708262,3.719676504,3921
3.309999466,124.01199,11.10841,3.725218319,7039
3.394001007,124.01395,10.05673,3.465277254,7008
2.292001724,124.02084,13.07007002,3.880877016,6996
3.215000153,124.0336166,10.9322109,3.03390887,3974
3.215000153,124.0338993,10.92486331,3.816349464,4022
3.737001419,124.0341964,24.22486901,1.988631061,2434
2.902000427,124.035,9.985280002,3.084117229,7024
2.600000381,124.037125,9.596298235,3.229455866,4156
3.221000671,124.04288,11.03130999,1.158904297,4175
3.394001007,124.0433434,10.00587827,3.983338261,3927
4.055000305,124.044439,24.26742864,2.709377588,105
3.415000916,124.04444,10.25778,3.779885759,7015
3.415000916,124.05,10.26667056,2.925154447,6780
4.055000305,124.0500587,24.30186108,1.41829958,2442
2.600000381,124.05611,9.586310002,4.5843479,7038
3.394001007,124.0609547,10.07608466,4.372107312,3958
3.394001007,124.0632984,10.07643584,4.534981909,3998
4.11700058,124.071878,24.33602337,5.305906037,2443
2.600000381,124.0723166,9.588983198,5.228410548,4011
3.134000778,124.08497,10.1856,5.056447577,7026
3.36700058,124.1003285,10.10408833,3.562507851,3881
3.36700058,124.1243892,10.10925274,1.751796171,3930
3.78499794,124.1268622,-5.63303506,0.916851943,3532
3.36700058,124.1270698,10.12767634,0.375187493,3941
4.041000366,124.1386025,9.596856077,3.466801044,3908
3.36700058,124.1392678,10.13768265,2.105548303,4014
4.041000366,124.1498127,9.598572274,4.005034719,3990
4.177000046,124.15,24.40000004,3.761247049,7426
3.36700058,124.1547257,10.1630594,5.339361877,3952
3.134000778,124.1574475,10.21280863,3.586937827,3950
2.85900116,124.1666819,10.17600667,5.803793407,3951
3.951000214,124.1741764,9.606005489,4.29790531,4009
2.85900116,124.17739,10.17142,5.320060568,6999
2.85900116,124.1797441,10.17697458,4.683664236,3946
2.85900116,124.1904189,10.19343278,2.565559132,4021
3.951000214,124.2298694,9.600474681,3.607713392,4023
1.740999222,124.2405274,13.70791028,10.74793191,2479
3.323999405,124.2682896,-10.12107242,10.03465048,654
3.797000885,124.3193742,8.544333303,3.062522477,588
4.824001312,124.3206642,-1.994046381,5.114643244,264
4.214000702,124.3488771,9.62781512,2.87961067,3923
4.214000702,124.3512964,9.627756118,2.615342456,3949
4.214000702,124.3569831,9.62920456,2.028555472,3933
3.114999771,124.37917,5.556951122,1.761864019,7036
4.214000702,124.3812372,9.652151118,3.096253552,3983
2.866001129,124.3879079,10.19847816,1.788599432,3988
4.214000702,124.3893475,9.652545201,3.444130935,3979
4.214000702,124.3970047,9.652422357,3.889212484,3956
4.075000763,124.3993497,9.671244077,4.912758036,3976
4.075000763,124.4020531,9.667648559,5.409505616,4012
3.004999161,124.4082043,12.59152552,5.181049593,4171
3.085998535,124.4560468,9.728885758,2.299320198,3926
3.085998535,124.4658082,9.741058704,3.73069733,3944
2.092998505,124.5691147,9.938103505,3.755430359,3962
1.868000031,124.5719574,9.834362452,5.60675445,3986
3.453001022,124.6073299,5.983833602,3.443251518,4015
2.430999756,124.6549675,10.52586392,3.718539864,4170
3.092998505,124.7111808,1.683973105,2.726912417,1759
3.446001053,124.76667,1.700001181,2.927269687,6002
2.563001633,124.8992874,-9.671305089,4.904025537,655
-1.58100009,125.0743303,73.2691433,2087.73026,905
1.423000336,125.1181574,34.2105706,0.675777106,5540
3.743999481,125.1681091,1.52083042,5.034378856,1344
3.928001404,125.18333,1.483330044,3.930018346,6418
2.044000626,125.26958,6.061440001,3.285433905,7001
2.2310009,125.3938668,6.619594069,2.170037682,3895
2.834001541,125.4229469,6.589278412,5.571436578,3981
2.834001541,125.4230352,6.589313264,5.561835422,3971
2.834001541,125.4403,6.662300003,4.600826577,7014
3.166999817,125.4684202,-15.56715406,50.17537451,4789
2.752000809,125.5073274,6.558223115,4.215530755,3999
2.296998978,125.5751352,-32.4707232,4.875675719,2772
3.051000595,125.6088337,-14.95420246,26.93403362,4749
2.358997345,125.8153013,7.290633887,2.610658201,4189
4.087001801,125.8750666,-14.06274261,2.343215554,2763
0.494999886,125.8869128,35.13471914,1.531416356,5623
3.39799881,125.9062624,-14.69168753,8.142546242,2800
0.197999954,125.9376147,34.15492126,3.834679992,5517
1.832999229,125.9583436,37.61712154,0.875479375,5508
1.944999695,125.961173,37.05771071,1.802439378,5553
1.787999153,125.9617927,36.55172965,1.161675666,5512
1.832999229,125.9656755,37.61601014,1.190663139,5646
1.944999695,125.9951211,37.05851984,3.765589837,5511
2.171000481,125.9993465,37.08563821,5.691048236,5586
1.137000084,126.0036994,34.37589066,3.484759129,5503
0.590999603,126.0059296,34.89903763,4.214854535,5577
2.145999908,126.0128289,37.05417638,2.912208512,5643
0.590999603,126.0181308,34.85821875,2.843554672,5650
0.477999687,126.0216197,34.92178702,4.454739947,5536
2.147000313,126.0247675,37.14963595,3.122199922,5554
2.147000313,126.0272821,37.15147033,3.20777304,5578
2.147000313,126.0289688,37.15414169,3.430500329,5608
2.350999832,126.0308266,9.809965427,8.201114314,2890
0.590999603,126.0449929,34.88464141,1.115023818,5600
1.26099968,126.0524892,36.19976541,1.360759947,5601
1.26099968,126.0527882,36.23440436,3.066721238,5523
0.429998398,126.0587225,34.82885767,4.419806829,5605
2.171999931,126.0677419,37.21880247,2.58714037,5580
2.171999931,126.0690237,37.21462157,2.522730578,5644
2.645000458,126.074792,11.64199163,4.073895306,4168
2.171999931,126.077063,37.22736647,3.783149494,5637
2.171999931,126.0820816,37.19567415,3.847095031,5542
0.770000458,126.0876065,34.42241477,5.262946362,5541
0.127000809,126.1031945,35.01419124,3.64254653,5562
0.417999268,126.1071786,34.88427556,1.924590841,5571
0.127000809,126.1091398,35.01635608,3.162283701,5531
1.581999779,126.1148331,36.70320309,1.069702411,5551
0.127000809,126.1212236,35.02607756,1.766438791,5515
0.127000809,126.1274889,35.03722913,0.542933915,5504
0.127000809,126.1457132,35.0743196,4.092155212,5506
0.665998459,126.1511835,34.20906245,2.410282438,5599
1.097999573,126.1581028,34.26573727,4.191357715,5556
-0.045000076,126.160181,34.99172999,4.906792734,5546
0.368000031,126.1723603,34.76872591,4.15821469,5647
0.729000092,126.1769681,34.61457026,3.094336853,5573
0.782001495,126.1813766,34.23277356,3.677776534,5641
1.461999893,126.1936091,36.84811918,3.262503697,5200
1.545000076,126.2138675,36.64496128,2.274647114,490
1.600000381,126.214518,37.61613168,1.126580298,5516
1.472000122,126.2164508,36.28595265,0.966391235,5525
0.173000336,126.2180025,34.84731922,3.201672415,5652
1.600000381,126.2183759,37.66198078,4.206849323,5639
0.135000229,126.2249081,34.54885719,1.717000849,5549
2.485998154,126.23333,6.883331356,2.912265194,7034
0.712999344,126.2441175,35.58175672,5.510143423,5595
1.267000198,126.2598877,37.62038182,2.84438363,5612
0.267999649,126.2658359,35.60588706,3.156155218,5533
1.267000198,126.2688448,37.61762456,2.169656291,5640
-0.041999817,126.2756905,34.93057442,3.411920802,5528
-0.041999817,126.2761068,34.92784325,3.674093234,5625
1.917999268,126.2764947,37.27166811,2.596425738,5592
1.57199955,126.2876971,37.52493706,1.892134651,5199
0.267999649,126.2908598,35.61691226,0.901622272,5645
2.07199955,126.2933249,37.23627514,3.111071039,5620
1.57199955,126.2943262,37.53219402,1.078779706,5613
1.595999718,126.2947672,36.29014912,0.325757316,5520
0.267999649,126.2977401,35.58539752,4.437277661,5604
2.084000587,126.2996748,37.67246304,4.049988188,5532
1.722000122,126.3073873,36.95780305,1.399136059,5628
2.084000587,126.308033,37.67542476,3.932299185,5636
-0.220998764,126.3239107,33.91070408,4.96290115,5519
-1.172000885,126.3241584,34.54242401,2.978324879,5203
0.446001053,126.3279238,34.38334602,3.45559033,5530
0.997000694,126.3312091,35.85133975,4.429895312,5509
2.07199955,126.3313579,37.23806646,4.826280059,5558
1.369000435,126.344227,37.51051528,4.399213147,5615
-0.25399971,126.3462983,36.94933002,2.738612,5606
0.147000313,126.3466488,35.56063593,3.320289639,5527
0.572000504,126.3488178,33.97953425,3.374072671,5560
0.614999771,126.354723,34.54906378,2.030338359,5633
-0.583999634,126.3622029,35.09179188,3.870852041,5204
-0.357000351,126.3740486,36.61489499,1.126185898,5594
2.197999954,126.385341,37.02069483,2.506000259,5559
1.923000336,126.3892496,37.24002121,3.743507003,5537
0.911999702,126.3914078,35.85371248,2.791010764,5624
1.62899971,126.3967484,36.33622373,4.73112298,5598
0.951000214,126.4041231,34.22798193,3.457235489,5567
1.298999786,126.4177963,36.47137666,3.903602449,5593
0.865000725,126.4184002,35.85370329,4.306554825,5561
1.090000153,126.4269348,34.21649105,3.025441249,5590
1.090000153,126.430428,34.21337291,2.62553578,5591
1.090000153,126.446525,34.18612561,2.696686894,5539
1.298999786,126.4623954,36.41672439,4.640476593,5597
0.635000229,126.4692253,34.37869653,1.082058376,5544
0.524999619,126.5,36.0000006,5.957673941,7512
0.090000153,126.5384944,35.53699776,0.592196854,5653
-0.843999863,126.5769157,35.64756503,4.056233813,1769
-2.032999039,126.583333,35.55000175,3.881089279,7511
0.309999466,126.6102904,36.09657313,6.247143245,5654
-0.196998596,126.6183059,34.33374442,4.627688812,5638
0.342000961,126.6187344,34.21964713,1.383719205,5570
-2.032999039,126.6445877,35.57698632,4.309532418,5205
3.827999115,126.6603312,-6.639562097,4.226072662,673
1.041000366,126.743923,34.2029103,3.328960031,491
0.844999313,126.7461925,34.14931525,4.411578184,5514
-0.079999924,126.8574303,34.41877047,4.684068542,5649
0.766000748,126.8636322,34.28345976,1.385690591,5572
0.766000748,126.8959905,34.32518266,4.196970826,5545
0.413000107,126.9130528,34.33607371,5.562391748,5565
0.260000229,126.9511314,34.40960527,3.904616609,5614
0.260000229,126.99254,34.38158216,3.22463697,5524
0.260000229,126.9927997,34.38515495,3.359749506,5619
0.260000229,126.9973967,34.37888101,3.61205583,5579
0.10100174,127.0109276,34.44206209,3.34805481,5566
0.439001083,127.0259156,34.39143444,2.329701116,5507
0.439001083,127.0375572,34.4017654,3.000378076,5581
0.439001083,127.0566152,34.35595305,2.523674154,5632
0.552000046,127.0874819,34.30715271,3.851843797,5622
0.417001724,127.0994524,34.35497031,3.232859117,5529
0.417001724,127.1015089,34.3598654,2.733900083,5634
0.552000046,127.1568153,34.28006371,3.195868187,5522
0.698999405,127.1984219,34.20791151,0.911487941,5534
0.698999405,127.2216587,34.22104681,1.871930695,5502
0.698999405,127.2235636,34.20939121,1.406640753,5505
3.589000702,127.272115,-13.81909826,3.708601052,4786
3.097999573,127.2844571,26.21184353,0.817492873,2444
0.402000427,127.2931113,34.4350609,2.590669889,5587
3.097999573,127.3,26.20000009,1.24535514,7424
3.097999573,127.3101516,26.19158436,2.621527541,392
3.118999481,127.341177,26.17046133,5.395456897,2450
-1.059999466,127.4090336,34.81808641,4.277399535,5201
0.309999466,127.4839799,34.39785465,3.46482258,5548
-2.713001251,127.5076858,34.85223758,4.001060213,5202
0.355998993,127.5422924,34.44032184,2.003087662,5526
0.112001419,127.5812894,34.57421716,5.126230573,5510
0.240001678,127.6024866,34.58680835,4.719196312,5569
-0.129001617,127.6278973,34.70114361,0.84201783,5576
0.420000076,127.6466171,34.54194832,1.981351388,5552
2.888999939,127.68333,26.18333002,6.94958314,6893
3.082000732,127.6860851,26.19075971,6.401141488,1291
0.095001221,127.7130295,34.60242651,2.546226984,5635
-0.070001602,127.7807442,34.9358539,2.689618421,5584
-0.070001602,127.7812572,34.93290732,2.981312312,5629
-0.070001602,127.7876174,34.93569616,2.543339265,5602
-0.872999907,127.7947845,72.94320791,1849.351556,3545
-0.121999741,127.8389327,34.92274436,5.143620656,5568
-0.121999741,127.9153076,34.97627731,4.181129391,5642
-0.121999741,127.9160375,34.96858379,3.910671363,5518
-0.017000198,127.9216329,34.97059933,3.61093107,5501
-0.017000198,127.9245544,34.97669631,3.69305289,5617
3.080999374,127.928995,26.53145584,3.130329613,2436
0.02399826,127.9329039,34.9111409,4.639841135,5610
-0.017000198,127.9353272,34.99994809,5.079987759,5651
0.501998901,127.9480939,34.67388866,3.942019758,5618
-0.017000198,127.9636857,34.94266413,1.809105039,5564
0.501998901,127.9960086,34.7016591,3.524036907,5588
0.572000504,128.0033447,34.6819881,4.565666227,5547
3.36700058,128.0213496,26.65087886,3.515172241,362
0.572000504,128.0307791,34.6946261,1.819287862,5607
0.281999588,128.0462418,34.92000934,4.281347777,5557
0.572000504,128.0522085,34.68832782,2.424240639,5630
1.11300087,128.0586281,34.89991711,3.174349971,5627
0.572000504,128.0613857,34.69609406,2.259248499,5575
0.38599968,128.0712669,34.7501686,5.348205565,5583
0.445001602,128.082528,34.50009148,5.94887245,5611
3.926000595,128.1321651,-3.30802282,1.985242253,670
3.926000595,128.13333,-3.283530027,1.294964408,6898
2.60100174,128.2430377,-15.17002038,14.75054295,2774
0.280000687,128.2482505,34.88021879,3.68845577,5648
0.336999893,128.2530355,34.90403283,4.778342319,5589
0.828001022,128.2788273,34.67488966,3.89877284,5585
2.60100174,128.2936252,-15.63814024,66.9523313,2776
2.60100174,128.3039604,-15.56151984,58.70776309,2158
0.039999008,128.3075402,34.92293153,4.19385637,5609
0.039999008,128.309455,34.91989739,4.571007621,5555
0.708000183,128.3411975,34.5552938,3.445980502,5582
0.906999588,128.3953761,34.6927009,2.548246887,5603
2.728000641,128.4370539,27.03769849,2.151916079,360
2.728000641,128.4600915,27.05321929,1.297020083,2468
0.909000397,128.4807619,34.62877921,2.095990999,5626
0.953998566,128.546574,34.61844902,0.855842981,5535
0.436000824,128.5475517,35.07166914,3.379581892,5550
0.953998566,128.5737414,34.65357183,4.325997165,5538
4.100997925,128.5934471,-3.655156467,4.846875559,671
1.406999588,128.5995239,34.69622558,2.68880682,5616
1.406999588,128.6171067,34.68541867,2.647367548,5521
0.86400032,128.6271569,32.67007066,4.258910317,932
1.406999588,128.6388279,34.70519051,1.31237855,5621
1.406999588,128.6459755,34.72383241,2.579138486,111
1.406999588,128.6557165,34.73459221,4.051687035,5631
1.133001328,128.6829794,34.73004326,3.345858487,5543
0.319000244,128.7340546,34.53345764,2.527501196,5563
2.634998322,128.7750485,-14.76932285,3.059753092,5191
1.583000183,128.852973,32.71962201,2.412273872,2451
0.621999741,128.9553602,34.88746638,1.412807829,5596
2.420000076,128.9577967,-31.68264349,2.857270087,318
0.817001343,128.9783876,34.93046503,3.59784941,5513
1.256999969,129.0250347,32.84274291,3.907836339,2467
2.864999771,129.0360029,27.74375548,3.978366289,2430
1.121999741,129.0919215,35.03432788,3.118942781,5574
3.319000244,129.2000169,28.19433759,1.755704718,2464
-0.107000351,129.224909,34.08412871,4.793921295,2446
-0.35100174,129.2500484,34.31993939,4.94886148,2447
-0.35100174,129.3011625,34.28706032,1.012330602,391
3.686998367,129.4348755,-1.271220246,3.458887359,5430
3.013999939,129.4562566,28.40806685,3.68293272,2439
2.503000259,129.4788458,-31.47432428,16.86714194,310
3.644001007,129.4901996,-3.170868636,14.59671094,201
0.538999557,129.6597244,33.82876615,5.227072837,2427
0.732999802,129.6783049,33.8599144,3.239173899,2426
3.217998505,129.696054,28.50213624,4.555530846,2431
1.308000565,129.7555697,33.72831022,4.009394219,2428
0.868999481,129.8365821,33.409087,5.63634358,357
2.702001572,129.8804931,-31.62485547,0.521528967,2756
3.721998215,129.9148548,0.269732993,5.059409107,5386
3.773000717,129.91667,-4.559090031,5.006656752,6672
3.773000717,129.9228966,-4.520273444,4.591244331,674
1.857999802,129.9343292,33.54656094,2.289235926,2455
2.177000046,129.9686624,32.34142961,3.856642789,2421
3.559999466,130.0237738,0.201932297,2.111632396,5818
2.553998947,130.0279175,32.51659835,3.070089539,2454
2.932001114,130.0569021,32.15879762,4.023504031,2472
3.685001373,130.0910611,-1.939909717,11.92682121,619
3.311000824,130.0952073,32.24519678,4.965241911,104
2.597999573,130.25,33.60000954,4.753696921,6378
2.778999329,130.2919332,32.09517985,3.315410303,1290
3.563001633,130.3309596,-0.369762157,4.409152199,625
3.396999359,130.3588712,-0.352633687,3.065714356,1972
1.926000595,130.4166667,30.4,4.869637372,7429
4.101999283,130.4327,-5.695070005,3.195683855,6000
2.273000717,130.5124796,-12.63360151,3.30681711,4763
3.694999695,130.5407412,-2.103032833,2.445134174,5388
3.694999695,130.5407412,-2.103032833,2.445134174,9240
3.579999924,130.5695305,-0.668782711,5.380625416,5390
2.392999649,130.5842247,-0.250861281,6.413689267,622
2.593999863,130.6172826,31.53814878,0.828113014,2453
3.671001434,130.6266093,-0.868317474,0.765011369,621
4.140001297,130.6297576,-5.484433794,2.949504513,2477
2.361999512,130.6398568,-33.294349,1.41378527,4328
2.989999771,130.6712222,30.99241333,5.184027731,2461
2.793001175,130.7562837,33.68241835,24.06045011,390
3.144001007,130.8474047,-0.98202735,6.734834359,620
2.54599762,130.8520203,-0.277818733,2.982319436,5389
2.001998901,130.8669901,-12.55287658,1.518670149,4758
2.3560009,130.8727267,-12.34787725,3.026237421,4762
2.368999481,130.8768387,-12.45112774,0.826385546,4759
2.001998901,130.9410648,-12.73615219,22.78290801,4757
1.656999588,130.9860216,32.10326953,47.59400865,99
2.416999817,130.987595,32.46537377,38.34381033,937
2.001998901,130.9926853,-12.6980534,21.57506497,4764
2.584999084,131.0122494,-12.30613892,6.075843177,2046
2.758001328,131.0467434,-12.04334399,0.583908509,1750
-1.223999977,131.05,38.26667331,2.872474775,6513
2.028001785,131.0508984,-12.46160949,13.92154628,1584
3.830999374,131.0899965,-8.03429487,3.938916592,677
2.729999542,131.1030156,0.478241555,3.297104756,5420
2.950000763,131.1305561,-31.49500736,4.1117576,4809
2.954999924,131.1939087,34.18842669,20.78766925,389
3.509000778,131.2540888,-7.344466775,5.356415458,675
3.220001221,131.2633666,-7.515493337,6.730032587,676
4.456000328,131.3498238,42.63847363,2.546417726,224
4.456000328,131.3876658,42.63380554,1.426778588,5333
1.843999863,131.3920996,31.5155278,3.32793705,364
1.843999863,131.4104843,31.51655915,4.371532017,2456
2.190002441,131.4255252,-12.65464074,40.51728618,4761
2.919000626,131.5,33.50000001,14.42535903,6752
2.424999237,131.5235797,34.54751862,1.778935802,388
2.427000046,131.5784796,34.62001319,3.414892742,4204
3.861000061,131.6026867,-2.64404355,3.258599894,612
1.75399971,131.698002,32.51608075,3.004484353,359
3.104999542,131.78333,2.896390437,2.552223561,7086
1.435998917,131.7996481,32.67520676,3.758166439,2473
3.332000732,131.8762625,-31.74156273,5.5728661,2807
1.653999329,131.9114522,32.77270658,4.007891789,2469
3.033998489,132.1545452,-32.11048118,3.218069193,1659
2.966999054,132.3560163,-0.320660054,3.85239438,5407
3.254999161,132.3977039,-11.54844059,2.586825541,4800
2.410999298,132.406081,32.94800433,3.120060526,2449
3.201997757,132.43612,-11.33826681,5.71890492,2152
3.201997757,132.4484828,-11.33662223,5.112284225,1059
2.703001022,132.4674147,-12.51125392,26.39936208,2157
1.387001038,132.4938937,32.74082443,4.912246351,2474
3.150001526,132.542326,-0.362293357,1.415285774,7169
1.818000793,132.6324737,32.79242062,0.70484304,2650
2.599998474,132.6641171,35.44089663,4.039824015,2437
1.708999634,132.7118417,32.79236529,0.338284001,2649
2.703001022,132.71919,-13.06795411,94.04898333,295
2.703001022,132.7191902,-13.43063216,132.0290055,62
1.708999634,132.7235446,32.78596233,1.557830784,2452
2.703001022,132.7582941,-13.02664653,91.69747577,2153
2.927999496,132.8157037,-31.95908915,2.270406584,2750
2.13999939,132.8242996,32.75985192,4.671863209,943
2.021999359,132.8588316,32.78109646,1.913396225,2471
3.343000412,132.9586714,35.44438292,1.550982309,1289
2.381999969,132.9830483,36.11233013,2.629920724,2433
2.872999191,132.9868657,-32.14527215,3.507731749,1634
2.72700119,133.1378352,-32.18967368,2.401564457,5178
4.442998886,133.1506996,-5.328633517,4.999752821,679
5.204999924,133.1599046,34.17991864,4.5047551,100
2.805999756,133.1695591,36.10375784,4.207137456,3870
2.61000061,133.1818752,-32.17168859,4.774777295,2777
3.868000031,133.19911,35.46900337,1.450817049,6376
2.642999649,133.2139711,36.30869379,1.960412191,2438
3.868000031,133.2333333,35.46666975,2.447856856,7427
2.454999924,133.2645616,36.24475905,4.723952212,933
2.958999634,133.2914956,-32.50907693,3.62409942,4389
2.621999741,133.3714676,36.29484028,0.47375438,2429
2.922000885,133.5433745,-0.748540216,4.474494663,913
2.75799942,133.5825572,-32.27885739,4.100475673,73
2.953001022,133.6794548,-0.742243142,4.951289786,914
2.351999283,133.7414329,-32.20056934,3.232918166,1644
2.423000336,133.8324915,-32.24141685,6.779852206,1618
3.238998413,133.853757,-3.754322123,4.774462797,5387
3.358999252,133.9683476,-32.721318,1.72159363,1625
2.343000412,134.0670097,-32.45158208,2.49476772,2053
3.569000244,134.1305723,-33.01574749,2.928980984,4030
2.829998016,134.24306,7.124440198,3.833498373,6917
2.584001541,134.25083,7.285560024,4.553599486,6424
3.516000748,134.2512612,-33.15074294,4.726238464,4810
2.407999039,134.26167,7.047820003,3.378998043,7148
3.516000748,134.2631123,-33.15097331,3.924548042,2042
2.604999542,134.2675,7.17306008,4.741400869,5929
3.020000458,134.2681066,-33.94574225,2.58422625,1617
2.689998627,134.2696357,-32.67825795,3.92823747,1613
2.689998627,134.2782208,-32.69527808,1.920425742,1629
1.440999985,134.3056465,35.59079654,4.007568952,2448
3.277000427,134.3159663,33.54161658,2.253242425,2458
2.635000229,134.35361,7.24583,4.790493006,7085
3.355998993,134.4171096,33.64488918,4.41020877,361
2.546998978,134.46884,7.294270041,1.19589723,7084
2.795999527,134.477,7.534000907,2.228380746,7386
