values,Centroid_Longitude,Centroid_Latitude,km,mpa_id,oceanmpa.trend_mean.8.5N
2.521999359,121.7817027,-14.19929785,1.470012123,4791,0.02790888
2.282999039,121.8,24.75000005,4.708607713,6006,0.034029983
3.03099823,121.81,14.00000308,5.037396312,5860,0.029297976
3.086000443,121.8226446,41.10120197,7.94266503,2558,0.035322215
3.086000443,121.822645,41.10120232,7.942678939,5360,0.035322215
3.73400116,121.8361427,13.23452538,5.115277245,3943,0.029428866
1.188999176,121.85,24.48300008,3.731139218,6809,0.034029983
3.108999252,121.8885146,0.60837239,16.75163999,169,0.030559316
1.229999542,121.902064,20.64331475,3.47680045,2611,0.030895373
3.152000427,121.9257643,25.03110534,3.48373772,790,0.034803711
2.891000748,121.9333,-33.80000083,8.654046058,6709,0.028101387
1.781002045,121.9594345,-4.474416726,19.06399725,1760,0.030419329
4.114999771,121.9667,31.63331075,1.218311849,7287,0.035761267
1.950000763,121.983333,-4.466667003,17.78000348,7517,0.030419329
2.976999283,122.001727,-33.81487507,7.635278826,1655,0.028377455
3.003000259,122.0116226,-33.96167882,2.794630695,2814,0.028377455
3.437002182,122.01333,11.40167,4.281375341,7013,0.029889721
3.132001877,122.0302481,-0.373282317,1.282676329,1498,0.030587135
4.838001251,122.041675,6.85513536,2.208417457,4178,0.030433016
4.838001251,122.056008,6.864742598,1.952120788,4177,0.030433016
2.618000031,122.1,25.48300006,3.717294922,6811,0.034626242
2.694000244,122.10735,13.3568717,2.77532521,4136,0.029462503
3.421001434,122.1091802,-16.85669415,2.640875411,2019,0.027360151
3.038999557,122.1300398,18.54093315,0.538722961,2889,0.029608008
4.664999008,122.178,7.656612426,6.818516605,4176,0.030913539
3.50399971,122.2050002,-33.95407976,0.563707581,83,0.028377455
3.993000031,122.2331,12.64786004,3.700255616,7486,0.029693153
3.993000031,122.2331,12.64786004,3.700255616,7487,0.029693153
3.11400032,122.2756759,17.11306748,19.45470528,4857,0.029266397
3.461000443,122.2807882,-17.29604945,12.4235906,4756,0.027143626
3.51499939,122.29361,-18.1818393,2.953553361,2159,0.026948411
3.935001373,122.298547,-5.495252149,4.175102304,5421,0.030205468
3.960998535,122.3250696,-1.306420623,16.6606564,691,0.03061902
2.735002518,122.3309674,-4.657557351,5.664546842,5402,0.030378951
3.212997437,122.3631545,-8.461049915,1.336010649,1977,0.029501213
3.212997437,122.3895172,-8.45794779,1.598596842,1497,0.029501213
3.067998886,122.4304496,-3.622891558,3.101889172,702,0.030509844
3.960998535,122.43333,-1.416670164,5.402172183,6909,0.03061902
4.568000793,122.4437971,8.118395367,1.759234101,4185,0.030880408
4.568000793,122.445832,8.115399374,1.740353662,4184,0.030880408
3.723999023,122.4988772,10.41551542,6.322544185,2055,0.030483305
3.095998764,122.564655,37.31121359,2.977493563,2560,0.031823404
3.763000488,122.5739535,39.29586746,2.818549451,2579,0.032821599
3.65599823,122.5791399,12.40928427,5.577653063,4137,0.029693153
3.315000534,122.6428124,0.99943669,4.981986005,1343,0.030492552
1.946000099,122.6800003,37.97000179,2.801618215,6788,0.031823404
3.4810009,122.7098403,-4.659852255,3.878669868,696,0.030378951
1.770999908,122.7190809,13.34602826,3.42493184,1104,0.029462503
3.403001785,122.7673778,-8.538247935,9.278156916,657,0.029501213
3.832000732,122.8259396,-4.268180589,6.033380045,489,0.030378951
4.101999283,122.8295078,-4.411232916,6.453979631,697,0.030378951
1.999000549,122.9673512,13.14176459,2.105436002,4147,0.029462503
2.984998703,122.9831043,-4.69657433,12.40602636,698,0.030378951
3.516000748,123.0456202,-16.35063948,2.74193412,4409,0.027306182
3.455001831,123.0568998,7.569776749,3.549183654,4181,0.030880142
3.024002075,123.0817501,-12.24660248,6.090223678,5320,0.028347483
3.692001343,123.0857035,7.492280591,5.745477749,4182,0.030880142
2.948999405,123.0933053,-12.2404647,4.961594769,1650,0.028347483
3.751001358,123.1003593,-0.589953237,6.02688282,687,0.030527405
3.865001678,123.1068857,13.04261965,1.96383258,1105,0.029462742
4.58600235,123.11278,9.056670001,2.140507948,7041,0.030814327
3.23400116,123.14504,9.834268546,5.033380146,3878,0.030814327
3.328001022,123.1467825,9.81507337,3.532597238,3928,0.030814327
3.23400116,123.14731,9.890610001,2.998958023,7018,0.030814327
3.23400116,123.1501839,9.871386112,2.789210924,3882,0.030814327
3.638998032,123.1516502,0.410488251,4.936001163,5393,0.03042951
3.632001877,123.1595802,-15.528393,3.989190125,4750,0.027545443
3.900999069,123.1679916,-2.079838501,6.172264201,5819,0.03054093
3.468000412,123.17088,9.604430005,4.69882222,7007,0.030814327
2.982000351,123.1878352,-34.10053829,3.310105247,4790,0.030191995
3.597999573,123.19233,9.49353,4.289117125,7032,0.030814327
4.623001099,123.2103,8.729675953,2.383573206,4180,0.031047303
4.623001099,123.222165,8.745977522,4.454214963,4179,0.031047303
3.597999573,123.2379145,9.451737407,3.327653291,4008,0.030814327
4.291000366,123.25764,9.179140001,4.947202773,7022,0.030814327
4.291000366,123.26324,9.18826,3.835071585,7029,0.030814327
4.291000366,123.26658,9.186350001,3.680807881,7027,0.030814327
4.523000717,123.2697761,9.077924561,4.693584419,2614,0.030814327
4.070999146,123.29242,9.352580001,2.493962544,6994,0.030814327
3.99200058,123.2950199,9.474980828,1.887993119,3940,0.030814327
4.291000366,123.2955061,9.23961118,3.503973112,3924,0.030814327
4.070999146,123.2986498,9.355780341,2.270339083,3931,0.030814327
3.094999313,123.3172624,10.21571347,2.920166548,3535,0.030457769
3.094999313,123.32847,10.23914,5.288457916,7016,0.030457769
3.478000641,123.33492,9.709060001,4.742693899,7020,0.030814327
3.652999878,123.3405425,9.753401636,5.68749479,3997,0.030814327
3.505001068,123.35504,9.428443495,3.978805611,3985,0.030814327
3.652999878,123.3553517,9.801005317,2.389272107,3967,0.030814327
3.774000168,123.36453,9.851650002,2.837527259,7000,0.030814327
3.774000168,123.3650291,9.847148602,3.283068576,3975,0.030814327
3.774000168,123.37098,9.842050001,3.689646854,7017,0.030814327
3.604999542,123.3712536,9.937262765,2.377931407,3910,0.030814327
3.604999542,123.3791386,9.999819717,4.635859106,3991,0.030814327
3.774000168,123.38269,9.863390002,1.541882824,7019,0.030814327
2.847000122,123.3843243,-33.54513809,36.68938572,80,0.0286205
3.505001068,123.3857257,9.429300144,3.436070791,4002,0.030814327
3.511001587,123.385944,-10.28662898,1.323255605,1342,0.028916454
3.604999542,123.3890242,9.99114049,3.959038211,3968,0.030814327
3.604999542,123.38965,9.97347,2.32655088,7003,0.030814327
3.795999527,123.4043544,10.02513914,3.703381522,3994,0.030457769
3.795999527,123.4093431,10.03825452,3.780669517,3929,0.030457769
4.342000961,123.4275996,8.842561307,4.939665104,4183,0.031047303
3.743999481,123.4467247,10.08508367,4.61603959,3918,0.030457769
3.503000259,123.4744081,9.610040752,2.424011094,3980,0.030814327
3.626001358,123.4791672,-10.04713496,2.361954819,2646,0.028916454
3.684999466,123.4844933,11.00237043,5.220028247,2613,0.030101741
4.358999252,123.4862544,9.22024193,3.339860611,3939,0.030814327
4.007001877,123.48769,12.74639,5.296993546,6992,0.029763496
3.743999481,123.4976985,10.13433427,4.433614363,3909,0.030457769
3.645000458,123.5,-10.33333005,6.498674667,5999,0.028916454
3.457000732,123.5064812,9.682233235,4.825247632,3942,0.030814327
4.427001953,123.5067405,9.139884037,4.175268127,4013,0.030814327
3.457000732,123.50839,9.706560001,3.651189251,7031,0.030814327
3.457000732,123.5096714,9.707315966,3.507246394,3989,0.030814327
3.457000732,123.5216252,9.748456582,4.972681467,3905,0.030814327
3.335000992,123.5296228,-16.09409357,3.669444206,4792,0.027306182
3.646001816,123.5302647,10.4370489,2.674043274,4158,0.030457769
3.305999756,123.5411227,-14.11072485,1.588697209,4754,0.027800851
3.063999176,123.5552222,-12.53077981,1.906596329,4327,0.028347483
3.48500061,123.556005,9.813570132,2.899403,3935,0.030814327
3.493999481,123.5666889,9.835135948,5.212166055,3936,0.030814327
3.493999481,123.5747569,9.855096313,4.248170933,3919,0.030814327
3.493999481,123.5747569,9.855096313,4.248170933,4006,0.030814327
1.663000107,123.58705,13.59239781,5.472590228,4142,0.029462742
3.548000336,123.58721,9.864960001,4.286350471,7040,0.030814327
3.680002213,123.605375,11.92392245,4.380606963,4141,0.030101741
3.548000336,123.6073461,9.898392685,3.240832809,3955,0.030814327
3.548000336,123.6107916,9.90997188,4.188518469,3917,0.030814327
3.388999939,123.6224139,9.938248028,2.250664422,3922,0.030814327
3.388999939,123.6236524,9.962436552,0.479549512,3945,0.030814327
3.387001038,123.62917,11.07739,3.99883308,7011,0.030101741
3.997001648,123.641897,9.286863894,1.930754294,4016,0.030814327
3.387001038,123.6430219,11.0666629,3.406059069,3964,0.030101741
4.184001923,123.64437,8.580600024,5.376903582,6998,0.031047303
4.127000809,123.64911,9.212030002,6.512115446,7025,0.030814327
3.881000519,123.659652,24.3548883,4.162601697,935,0.033648297
3.767999649,123.664095,11.88914316,4.536803461,4143,0.030101741
3.843999863,123.6801556,9.515475069,4.244897989,3900,0.030814327
3.182001114,123.6844297,11.23108071,3.631873537,3987,0.030101741
3.059000015,123.6858131,11.1039833,3.38974888,3920,0.030101741
3.059000015,123.7055969,11.11195971,1.479725929,4000,0.030101741
3.72300148,123.71667,24.30550001,1.755993425,6912,0.033648297
3.72300148,123.71667,24.30550001,1.755993425,6910,0.033648297
3.909000397,123.73361,9.591110001,4.678083276,7010,0.030814327
3.975000381,123.73444,11.30592,3.259506908,7028,0.030101741
3.182001114,123.7359703,11.21329978,3.066003438,593,0.030101741
3.909000397,123.7466105,9.596619946,5.251424298,3961,0.030814327
3.902999878,123.7563646,9.605936797,4.411349551,3916,0.030814327
3.941001892,123.75694,9.282190001,3.952420572,7035,0.030814327
3.986999512,123.7581215,9.8792094,3.703190311,3984,0.030814327
3.936000824,123.76528,9.547780001,2.971028516,7009,0.030814327
3.788000107,123.76542,10.66981,5.153868754,6993,0.030457769
3.986999512,123.7703874,9.861642422,2.762748477,3925,0.030814327
3.936000824,123.7778239,9.549936379,1.773826633,4010,0.030814327
4.392002106,123.7916025,12.37579485,0.089018131,4144,0.029763496
3.936000824,123.7988,9.55249,1.436456676,7004,0.030814327
3.986999512,123.8072151,9.906708471,3.916632059,3966,0.030814327
3.986999512,123.8165132,9.913283063,5.053693719,3969,0.030814327
3.352998734,123.8166476,-8.391574454,3.309764998,656,0.029470533
3.661001205,123.8183056,11.18919516,3.602448225,3948,0.030101741
3.797000885,123.8224196,10.75354952,5.408731314,3879,0.030457769
3.797000885,123.82757,10.76407,4.980449649,6997,0.030457769
3.986999512,123.8283709,9.885913775,4.201339795,3960,0.030814327
3.986999512,123.833774,9.907418363,5.855352298,4005,0.030814327
3.673000336,123.8496704,9.938294257,3.556929036,3972,0.030814327
3.986999512,123.8505064,9.889821357,6.654358418,3959,0.030814327
3.673000336,123.8505702,9.907609591,6.241763862,3957,0.030814327
3.673000336,123.865005,9.900439101,6.529304371,3995,0.030814327
3.673000336,123.8788315,9.988053375,3.331859295,3915,0.030814327
3.673000336,123.8809796,9.933493619,2.838505991,3992,0.030814327
4.01599884,123.88333,24.30550001,1.755668304,6913,0.033648297
4.01599884,123.88333,24.30550002,1.755669282,6911,0.033648297
3.673000336,123.8869064,9.991368874,3.898807144,3914,0.030814327
2.006000519,123.8922579,13.79687964,1.953099691,589,0.029462742
3.86700058,123.8932183,10.91728881,4.978634663,3963,0.030457769
3.868000031,123.9038942,11.01089915,4.653482084,4007,0.030101741
3.86700058,123.9043443,10.94351895,3.603208361,4018,0.030457769
3.86700058,123.9082136,10.95188473,3.697317238,3953,0.030457769
3.86700058,123.90978,10.96545,3.879775439,7005,0.030457769
4.017000198,123.9144356,9.493608526,5.840187358,3982,0.030814327
3.61300087,123.9168583,9.95751644,4.541904323,3947,0.030814327
3.25,123.92087,11.06025,4.580025856,7002,0.030101741
3.791999817,123.9394929,24.2435342,4.355431338,2420,0.033648297
3.986000061,123.971021,-8.500909911,4.74259468,5395,0.029470533
3.989999771,123.9712734,9.599195109,3.201119272,3996,0.030814327
3.61300087,123.9795658,10.01103872,4.123937285,3912,0.030457769
3.534999847,123.9841,10.20678,2.826360058,7012,0.030457769
3.534999847,123.9985801,10.19152269,4.785800006,3978,0.030457769
3.61300087,123.9998503,9.971544868,4.779666794,3965,0.030814327
3.812000275,124,24.50000003,6.262518256,7057,0.033482049
2.902000427,124.0045416,9.990429347,5.409214469,3970,0.030751858
3.346000671,124.00627,10.40206,4.902437742,7030,0.030464439
3.346000671,124.0081802,10.39386482,4.219778176,3937,0.030464439
3.309999466,124.0083592,11.09213077,5.152953303,3932,0.030070595
2.902000427,124.0094374,9.971612874,3.825029758,3954,0.030751858
2.902000427,124.0097157,9.969708262,3.719676504,3921,0.030751858
3.309999466,124.01199,11.10841,3.725218319,7039,0.030070595
3.394001007,124.01395,10.05673,3.465277254,7008,0.030464439
2.292001724,124.02084,13.07007002,3.880877016,6996,0.029462507
3.215000153,124.0336166,10.9322109,3.03390887,3974,0.030464439
3.215000153,124.0338993,10.92486331,3.816349464,4022,0.030464439
3.737001419,124.0341964,24.22486901,1.988631061,2434,0.033482049
2.902000427,124.035,9.985280002,3.084117229,7024,0.030751858
2.600000381,124.037125,9.596298235,3.229455866,4156,0.030751858
3.221000671,124.04288,11.03130999,1.158904297,4175,0.030070595
3.394001007,124.0433434,10.00587827,3.983338261,3927,0.030464439
4.055000305,124.044439,24.26742864,2.709377588,105,0.033482049
3.415000916,124.04444,10.25778,3.779885759,7015,0.030464439
3.415000916,124.05,10.26667056,2.925154447,6780,0.030464439
4.055000305,124.0500587,24.30186108,1.41829958,2442,0.033482049
2.600000381,124.05611,9.586310002,4.5843479,7038,0.030751858
3.394001007,124.0609547,10.07608466,4.372107312,3958,0.030464439
3.394001007,124.0632984,10.07643584,4.534981909,3998,0.030464439
4.11700058,124.071878,24.33602337,5.305906037,2443,0.033482049
2.600000381,124.0723166,9.588983198,5.228410548,4011,0.030751858
3.134000778,124.08497,10.1856,5.056447577,7026,0.030464439
3.36700058,124.1003285,10.10408833,3.562507851,3881,0.030464439
3.36700058,124.1243892,10.10925274,1.751796171,3930,0.030464439
3.78499794,124.1268622,-5.63303506,0.916851943,3532,0.03012987
3.36700058,124.1270698,10.12767634,0.375187493,3941,0.030464439
4.041000366,124.1386025,9.596856077,3.466801044,3908,0.030751858
3.36700058,124.1392678,10.13768265,2.105548303,4014,0.030464439
4.041000366,124.1498127,9.598572274,4.005034719,3990,0.030751858
4.177000046,124.15,24.40000004,3.761247049,7426,0.033482049
3.36700058,124.1547257,10.1630594,5.339361877,3952,0.030464439
3.134000778,124.1574475,10.21280863,3.586937827,3950,0.030464439
2.85900116,124.1666819,10.17600667,5.803793407,3951,0.030464439
3.951000214,124.1741764,9.606005489,4.29790531,4009,0.030751858
2.85900116,124.17739,10.17142,5.320060568,6999,0.030464439
2.85900116,124.1797441,10.17697458,4.683664236,3946,0.030464439
2.85900116,124.1904189,10.19343278,2.565559132,4021,0.030464439
3.951000214,124.2298694,9.600474681,3.607713392,4023,0.030751858
1.740999222,124.2405274,13.70791028,10.74793191,2479,0.029462507
3.323999405,124.2682896,-10.12107242,10.03465048,654,0.028890219
3.797000885,124.3193742,8.544333303,3.062522477,588,0.031103816
4.824001312,124.3206642,-1.994046381,5.114643244,264,0.030508002
4.214000702,124.3488771,9.62781512,2.87961067,3923,0.030751858
4.214000702,124.3512964,9.627756118,2.615342456,3949,0.030751858
4.214000702,124.3569831,9.62920456,2.028555472,3933,0.030751858
3.114999771,124.37917,5.556951122,1.761864019,7036,0.028925531
4.214000702,124.3812372,9.652151118,3.096253552,3983,0.030751858
2.866001129,124.3879079,10.19847816,1.788599432,3988,0.030464439
4.214000702,124.3893475,9.652545201,3.444130935,3979,0.030751858
4.214000702,124.3970047,9.652422357,3.889212484,3956,0.030751858
4.075000763,124.3993497,9.671244077,4.912758036,3976,0.030751858
4.075000763,124.4020531,9.667648559,5.409505616,4012,0.030751858
3.004999161,124.4082043,12.59152552,5.181049593,4171,0.029732317
3.085998535,124.4560468,9.728885758,2.299320198,3926,0.030751858
3.085998535,124.4658082,9.741058704,3.73069733,3944,0.030751858
2.092998505,124.5691147,9.938103505,3.755430359,3962,0.030751858
1.868000031,124.5719574,9.834362452,5.60675445,3986,0.030751858
3.453001022,124.6073299,5.983833602,3.443251518,4015,0.028925531
2.430999756,124.6549675,10.52586392,3.718539864,4170,0.030464439
3.092998505,124.7111808,1.683973105,2.726912417,1759,0.030212663
3.446001053,124.76667,1.700001181,2.927269687,6002,0.030212663
2.563001633,124.8992874,-9.671305089,4.904025537,655,0.029171458
1.423000336,125.1181574,34.2105706,0.675777106,5540,0.033397045
3.743999481,125.1681091,1.52083042,5.034378856,1344,0.03017186
3.928001404,125.18333,1.483330044,3.930018346,6418,0.03017186
2.044000626,125.26958,6.061440001,3.285433905,7001,0.031065729
2.2310009,125.3938668,6.619594069,2.170037682,3895,0.031065729
2.834001541,125.4229469,6.589278412,5.571436578,3981,0.031065729
2.834001541,125.4230352,6.589313264,5.561835422,3971,0.031065729
2.834001541,125.4403,6.662300003,4.600826577,7014,0.031065729
2.752000809,125.5073274,6.558223115,4.215530755,3999,0.031065729
2.296998978,125.5751352,-32.4707232,4.875675719,2772,0.02816196
3.051000595,125.6088337,-14.95420246,26.93403362,4749,0.027747806
2.358997345,125.8153013,7.290633887,2.610658201,4189,0.031311002
4.087001801,125.8750666,-14.06274261,2.343215554,2763,0.027747806
0.494999886,125.8869128,35.13471914,1.531416356,5623,0.032670416
3.39799881,125.9062624,-14.69168753,8.142546242,2800,0.027747806
0.197999954,125.9376147,34.15492126,3.834679992,5517,0.033397045
1.832999229,125.9583436,37.61712154,0.875479375,5508,0.032044031
1.944999695,125.961173,37.05771071,1.802439378,5553,0.032044031
1.787999153,125.9617927,36.55172965,1.161675666,5512,0.032225695
1.832999229,125.9656755,37.61601014,1.190663139,5646,0.032044031
1.944999695,125.9951211,37.05851984,3.765589837,5511,0.032044031
2.171000481,125.9993465,37.08563821,5.691048236,5586,0.032044031
1.137000084,126.0036994,34.37589066,3.484759129,5503,0.033486146
0.590999603,126.0059296,34.89903763,4.214854535,5577,0.033486146
2.145999908,126.0128289,37.05417638,2.912208512,5643,0.032065667
0.590999603,126.0181308,34.85821875,2.843554672,5650,0.033486146
0.477999687,126.0216197,34.92178702,4.454739947,5536,0.033486146
2.147000313,126.0247675,37.14963595,3.122199922,5554,0.032065667
2.147000313,126.0272821,37.15147033,3.20777304,5578,0.032065667
2.147000313,126.0289688,37.15414169,3.430500329,5608,0.032065667
2.350999832,126.0308266,9.809965427,8.201114314,2890,0.030799141
0.590999603,126.0449929,34.88464141,1.115023818,5600,0.033486146
1.26099968,126.0524892,36.19976541,1.360759947,5601,0.03227061
1.26099968,126.0527882,36.23440436,3.066721238,5523,0.03227061
0.429998398,126.0587225,34.82885767,4.419806829,5605,0.033486146
2.171999931,126.0677419,37.21880247,2.58714037,5580,0.032065667
2.171999931,126.0690237,37.21462157,2.522730578,5644,0.032065667
2.645000458,126.074792,11.64199163,4.073895306,4168,0.030183811
2.171999931,126.077063,37.22736647,3.783149494,5637,0.032065667
2.171999931,126.0820816,37.19567415,3.847095031,5542,0.032065667
0.770000458,126.0876065,34.42241477,5.262946362,5541,0.033486146
0.127000809,126.1031945,35.01419124,3.64254653,5562,0.032717023
0.417999268,126.1071786,34.88427556,1.924590841,5571,0.033486146
0.127000809,126.1091398,35.01635608,3.162283701,5531,0.032717023
1.581999779,126.1148331,36.70320309,1.069702411,5551,0.03227061
0.127000809,126.1212236,35.02607756,1.766438791,5515,0.032717023
0.127000809,126.1274889,35.03722913,0.542933915,5504,0.032717023
0.127000809,126.1457132,35.0743196,4.092155212,5506,0.032717023
0.665998459,126.1511835,34.20906245,2.410282438,5599,0.033486146
1.097999573,126.1581028,34.26573727,4.191357715,5556,0.033486146
-0.045000076,126.160181,34.99172999,4.906792734,5546,0.033486146
0.368000031,126.1723603,34.76872591,4.15821469,5647,0.033486146
0.729000092,126.1769681,34.61457026,3.094336853,5573,0.033486146
0.782001495,126.1813766,34.23277356,3.677776534,5641,0.033486146
1.461999893,126.1936091,36.84811918,3.262503697,5200,0.03227061
1.545000076,126.2138675,36.64496128,2.274647114,490,0.03227061
1.600000381,126.214518,37.61613168,1.126580298,5516,0.032065667
1.472000122,126.2164508,36.28595265,0.966391235,5525,0.03227061
0.173000336,126.2180025,34.84731922,3.201672415,5652,0.033486146
1.600000381,126.2183759,37.66198078,4.206849323,5639,0.032065667
0.135000229,126.2249081,34.54885719,1.717000849,5549,0.033486146
2.485998154,126.23333,6.883331356,2.912265194,7034,0.031386681
0.712999344,126.2441175,35.58175672,5.510143423,5595,0.032717023
1.267000198,126.2598877,37.62038182,2.84438363,5612,0.032065667
0.267999649,126.2658359,35.60588706,3.156155218,5533,0.032717023
1.267000198,126.2688448,37.61762456,2.169656291,5640,0.032065667
-0.041999817,126.2756905,34.93057442,3.411920802,5528,0.033486146
-0.041999817,126.2761068,34.92784325,3.674093234,5625,0.033486146
1.917999268,126.2764947,37.27166811,2.596425738,5592,0.032065667
1.57199955,126.2876971,37.52493706,1.892134651,5199,0.032065667
0.267999649,126.2908598,35.61691226,0.901622272,5645,0.032717023
2.07199955,126.2933249,37.23627514,3.111071039,5620,0.032065667
1.57199955,126.2943262,37.53219402,1.078779706,5613,0.032065667
1.595999718,126.2947672,36.29014912,0.325757316,5520,0.03227061
0.267999649,126.2977401,35.58539752,4.437277661,5604,0.032717023
2.084000587,126.2996748,37.67246304,4.049988188,5532,0.032065667
1.722000122,126.3073873,36.95780305,1.399136059,5628,0.03227061
2.084000587,126.308033,37.67542476,3.932299185,5636,0.032065667
-0.220998764,126.3239107,33.91070408,4.96290115,5519,0.034509432
-1.172000885,126.3241584,34.54242401,2.978324879,5203,0.033486146
0.446001053,126.3279238,34.38334602,3.45559033,5530,0.033486146
0.997000694,126.3312091,35.85133975,4.429895312,5509,0.032717023
2.07199955,126.3313579,37.23806646,4.826280059,5558,0.032065667
1.369000435,126.344227,37.51051528,4.399213147,5615,0.032065667
-0.25399971,126.3462983,36.94933002,2.738612,5606,0.03227061
0.147000313,126.3466488,35.56063593,3.320289639,5527,0.032717023
0.572000504,126.3488178,33.97953425,3.374072671,5560,0.034509432
0.614999771,126.354723,34.54906378,2.030338359,5633,0.033486146
-0.583999634,126.3622029,35.09179188,3.870852041,5204,0.032717023
-0.357000351,126.3740486,36.61489499,1.126185898,5594,0.03227061
2.197999954,126.385341,37.02069483,2.506000259,5559,0.032065667
1.923000336,126.3892496,37.24002121,3.743507003,5537,0.032065667
0.911999702,126.3914078,35.85371248,2.791010764,5624,0.032717023
1.62899971,126.3967484,36.33622373,4.73112298,5598,0.03227061
0.951000214,126.4041231,34.22798193,3.457235489,5567,0.033486146
1.298999786,126.4177963,36.47137666,3.903602449,5593,0.03227061
0.865000725,126.4184002,35.85370329,4.306554825,5561,0.032717023
1.090000153,126.4269348,34.21649105,3.025441249,5590,0.033486146
1.090000153,126.430428,34.21337291,2.62553578,5591,0.033486146
1.090000153,126.446525,34.18612561,2.696686894,5539,0.033486146
1.298999786,126.4623954,36.41672439,4.640476593,5597,0.03227061
0.635000229,126.4692253,34.37869653,1.082058376,5544,0.033486146
0.524999619,126.5,36.0000006,5.957673941,7512,0.03227061
0.090000153,126.5384944,35.53699776,0.592196854,5653,0.032717023
-0.843999863,126.5769157,35.64756503,4.056233813,1769,0.032717023
-2.032999039,126.583333,35.55000175,3.881089279,7511,0.032717023
0.309999466,126.6102904,36.09657313,6.247143245,5654,0.03227061
-0.196998596,126.6183059,34.33374442,4.627688812,5638,0.033486146
0.342000961,126.6187344,34.21964713,1.383719205,5570,0.033486146
-2.032999039,126.6445877,35.57698632,4.309532418,5205,0.032717023
3.827999115,126.6603312,-6.639562097,4.226072662,673,0.029859597
1.041000366,126.743923,34.2029103,3.328960031,491,0.033486146
0.844999313,126.7461925,34.14931525,4.411578184,5514,0.033486146
-0.079999924,126.8574303,34.41877047,4.684068542,5649,0.033486146
0.766000748,126.8636322,34.28345976,1.385690591,5572,0.033486146
0.766000748,126.8959905,34.32518266,4.196970826,5545,0.033486146
0.413000107,126.9130528,34.33607371,5.562391748,5565,0.033486146
0.260000229,126.9511314,34.40960527,3.904616609,5614,0.033486146
0.260000229,126.99254,34.38158216,3.22463697,5524,0.033486146
0.260000229,126.9927997,34.38515495,3.359749506,5619,0.033486146
0.260000229,126.9973967,34.37888101,3.61205583,5579,0.033486146
0.10100174,127.0109276,34.44206209,3.34805481,5566,0.033614952
0.439001083,127.0259156,34.39143444,2.329701116,5507,0.033614952
0.439001083,127.0375572,34.4017654,3.000378076,5581,0.033614952
0.439001083,127.0566152,34.35595305,2.523674154,5632,0.033614952
0.552000046,127.0874819,34.30715271,3.851843797,5622,0.033614952
0.417001724,127.0994524,34.35497031,3.232859117,5529,0.033614952
0.417001724,127.1015089,34.3598654,2.733900083,5634,0.033614952
0.552000046,127.1568153,34.28006371,3.195868187,5522,0.033614952
0.698999405,127.1984219,34.20791151,0.911487941,5534,0.033614952
0.698999405,127.2216587,34.22104681,1.871930695,5502,0.033614952
0.698999405,127.2235636,34.20939121,1.406640753,5505,0.033614952
3.589000702,127.272115,-13.81909826,3.708601052,4786,0.027997088
3.097999573,127.2844571,26.21184353,0.817492873,2444,0.034718182
0.402000427,127.2931113,34.4350609,2.590669889,5587,0.033614952
3.097999573,127.3,26.20000009,1.24535514,7424,0.034718182
3.097999573,127.3101516,26.19158436,2.621527541,392,0.034718182
3.118999481,127.341177,26.17046133,5.395456897,2450,0.034718182
-1.059999466,127.4090336,34.81808641,4.277399535,5201,0.033614952
0.309999466,127.4839799,34.39785465,3.46482258,5548,0.033614952
-2.713001251,127.5076858,34.85223758,4.001060213,5202,0.033614952
0.355998993,127.5422924,34.44032184,2.003087662,5526,0.033614952
0.112001419,127.5812894,34.57421716,5.126230573,5510,0.033614952
0.240001678,127.6024866,34.58680835,4.719196312,5569,0.033614952
-0.129001617,127.6278973,34.70114361,0.84201783,5576,0.033614952
0.420000076,127.6466171,34.54194832,1.981351388,5552,0.033614952
2.888999939,127.68333,26.18333002,6.94958314,6893,0.034718182
3.082000732,127.6860851,26.19075971,6.401141488,1291,0.034718182
0.095001221,127.7130295,34.60242651,2.546226984,5635,0.033614952
-0.070001602,127.7807442,34.9358539,2.689618421,5584,0.033614952
-0.070001602,127.7812572,34.93290732,2.981312312,5629,0.033614952
-0.070001602,127.7876174,34.93569616,2.543339265,5602,0.033614952
-0.121999741,127.8389327,34.92274436,5.143620656,5568,0.033614952
-0.121999741,127.9153076,34.97627731,4.181129391,5642,0.033614952
-0.121999741,127.9160375,34.96858379,3.910671363,5518,0.033614952
-0.017000198,127.9216329,34.97059933,3.61093107,5501,0.033614952
-0.017000198,127.9245544,34.97669631,3.69305289,5617,0.033614952
3.080999374,127.928995,26.53145584,3.130329613,2436,0.034718182
0.02399826,127.9329039,34.9111409,4.639841135,5610,0.033614952
-0.017000198,127.9353272,34.99994809,5.079987759,5651,0.033614952
0.501998901,127.9480939,34.67388866,3.942019758,5618,0.033614952
-0.017000198,127.9636857,34.94266413,1.809105039,5564,0.033614952
0.501998901,127.9960086,34.7016591,3.524036907,5588,0.033614952
0.572000504,128.0033447,34.6819881,4.565666227,5547,0.033776604
3.36700058,128.0213496,26.65087886,3.515172241,362,0.034658771
0.572000504,128.0307791,34.6946261,1.819287862,5607,0.033776604
0.281999588,128.0462418,34.92000934,4.281347777,5557,0.033776604
0.572000504,128.0522085,34.68832782,2.424240639,5630,0.033776604
1.11300087,128.0586281,34.89991711,3.174349971,5627,0.033776604
